"Index","FCHI.Adjusted"
"2010-06-29",3432.98999023438
"2010-06-30",3442.88989257812
"2010-07-01",3339.89990234375
"2010-07-02",3348.3701171875
"2010-07-05",3332.4599609375
"2010-07-06",3423.36010742188
"2010-07-07",3483.43994140625
"2010-07-08",3538.25
"2010-07-09",3554.47998046875
"2010-07-12",3567.65991210938
"2010-07-13",3637.76000976562
"2010-07-14",3632.97998046875
"2010-07-15",3581.82006835938
"2010-07-16",3500.15991210938
"2010-07-19",3486.330078125
"2010-07-20",3468.02001953125
"2010-07-21",3493.919921875
"2010-07-22",3600.57006835938
"2010-07-23",3607.05004882812
"2010-07-26",3636.17993164062
"2010-07-27",3666.39990234375
"2010-07-28",3670.36010742188
"2010-07-29",3651.90991210938
"2010-07-30",3643.13989257812
"2010-08-02",3752.03002929688
"2010-08-03",3747.51000976562
"2010-08-04",3760.71997070312
"2010-08-05",3764.18994140625
"2010-08-06",3716.05004882812
"2010-08-09",3777.3701171875
"2010-08-10",3730.580078125
"2010-08-11",3628.2900390625
"2010-08-12",3621.07006835938
"2010-08-13",3610.90991210938
"2010-08-16",3597.60009765625
"2010-08-17",3663.1298828125
"2010-08-18",3647.92993164062
"2010-08-19",3572.39990234375
"2010-08-20",3526.1201171875
"2010-08-23",3553.22998046875
"2010-08-24",3491.11010742188
"2010-08-25",3450.18994140625
"2010-08-26",3475.03002929688
"2010-08-27",3507.43994140625
"2010-08-30",3487.01000976562
"2010-08-31",3490.7900390625
"2010-09-01",3623.84008789062
"2010-09-02",3631.42993164062
"2010-09-03",3672.19995117188
"2010-09-06",3684.72998046875
"2010-09-07",3643.81005859375
"2010-09-08",3677.2099609375
"2010-09-09",3722.14990234375
"2010-09-10",3725.82006835938
"2010-09-13",3767.14990234375
"2010-09-14",3774.39990234375
"2010-09-15",3755.63989257812
"2010-09-16",3736.30004882812
"2010-09-17",3722.02001953125
"2010-09-20",3788.01000976562
"2010-09-21",3784.39990234375
"2010-09-22",3735.05004882812
"2010-09-23",3710.61010742188
"2010-09-24",3782.47998046875
"2010-09-27",3766.15991210938
"2010-09-28",3762.35009765625
"2010-09-29",3737.1201171875
"2010-09-30",3715.17993164062
"2010-10-01",3692.09008789062
"2010-10-04",3649.81005859375
"2010-10-05",3731.92993164062
"2010-10-06",3764.90991210938
"2010-10-07",3770.46997070312
"2010-10-08",3763.17993164062
"2010-10-11",3768.48999023438
"2010-10-12",3748.86010742188
"2010-10-13",3828.34008789062
"2010-10-14",3819.169921875
"2010-10-15",3827.3701171875
"2010-10-18",3834.5
"2010-10-19",3807.169921875
"2010-10-20",3828.14990234375
"2010-10-21",3878.27001953125
"2010-10-22",3868.5400390625
"2010-10-25",3870
"2010-10-26",3852.65991210938
"2010-10-27",3815.77001953125
"2010-10-28",3834.84008789062
"2010-10-29",3833.5
"2010-11-01",3841.11010742188
"2010-11-02",3865.71997070312
"2010-11-03",3842.93994140625
"2010-11-04",3916.78002929688
"2010-11-05",3916.72998046875
"2010-11-08",3913.69995117188
"2010-11-09",3945.7099609375
"2010-11-10",3888.44995117188
"2010-11-11",3867.35009765625
"2010-11-12",3831.1201171875
"2010-11-15",3864.23999023438
"2010-11-16",3762.46997070312
"2010-11-17",3792.35009765625
"2010-11-18",3867.96997070312
"2010-11-19",3860.15991210938
"2010-11-22",3818.88989257812
"2010-11-23",3724.419921875
"2010-11-24",3747.61010742188
"2010-11-25",3760.419921875
"2010-11-26",3728.64990234375
"2010-11-29",3636.9599609375
"2010-11-30",3610.43994140625
"2010-12-01",3669.2900390625
"2010-12-02",3747.0400390625
"2010-12-03",3750.55004882812
"2010-12-06",3749.22998046875
"2010-12-07",3810.5
"2010-12-08",3831.97998046875
"2010-12-09",3858.05004882812
"2010-12-10",3857.35009765625
"2010-12-13",3892.43994140625
"2010-12-14",3902.8701171875
"2010-12-15",3880.18994140625
"2010-12-16",3888.36010742188
"2010-12-17",3867.35009765625
"2010-12-20",3885.080078125
"2010-12-21",3927.48999023438
"2010-12-22",3919.7099609375
"2010-12-23",3911.32006835938
"2010-12-27",3862.18994140625
"2010-12-28",3858.71997070312
"2010-12-29",3890.64990234375
"2010-12-30",3850.76000976562
"2011-01-03",3900.86010742188
"2011-01-04",3916.03002929688
"2011-01-05",3904.61010742188
"2011-01-06",3904.419921875
"2011-01-07",3865.580078125
"2011-01-10",3802.03002929688
"2011-01-11",3861.919921875
"2011-01-12",3945.07006835938
"2011-01-13",3974.830078125
"2011-01-14",3983.28002929688
"2011-01-17",3975.40991210938
"2011-01-18",4012.67993164062
"2011-01-19",3976.7099609375
"2011-01-20",3964.84008789062
"2011-01-21",4017.44995117188
"2011-01-24",4033.2099609375
"2011-01-25",4019.6201171875
"2011-01-26",4049.07006835938
"2011-01-27",4059.57006835938
"2011-01-28",4002.32006835938
"2011-01-31",4005.5
"2011-02-01",4072.6201171875
"2011-02-02",4066.53002929688
"2011-02-03",4036.59008789062
"2011-02-04",4047.2099609375
"2011-02-07",4090.80004882812
"2011-02-08",4108.27001953125
"2011-02-09",4090.73999023438
"2011-02-10",4095.13989257812
"2011-02-11",4101.31005859375
"2011-02-14",4096.6201171875
"2011-02-15",4110.33984375
"2011-02-16",4151.259765625
"2011-02-17",4152.31005859375
"2011-02-18",4157.14013671875
"2011-02-21",4097.41015625
"2011-02-22",4050.27001953125
"2011-02-23",4013.1201171875
"2011-02-24",4009.63989257812
"2011-02-25",4070.3798828125
"2011-02-28",4110.35009765625
"2011-03-01",4067.14990234375
"2011-03-02",4034.32006835938
"2011-03-03",4060.76000976562
"2011-03-04",4020.2099609375
"2011-03-07",3990.40991210938
"2011-03-08",4015.90991210938
"2011-03-09",3993.81005859375
"2011-03-10",3963.98999023438
"2011-03-11",3928.67993164062
"2011-03-14",3878.0400390625
"2011-03-15",3780.85009765625
"2011-03-16",3696.56005859375
"2011-03-17",3786.2099609375
"2011-03-18",3810.21997070312
"2011-03-21",3904.44995117188
"2011-03-22",3892.7099609375
"2011-03-23",3913.72998046875
"2011-03-24",3968.84008789062
"2011-03-25",3972.3798828125
"2011-03-28",3976.94995117188
"2011-03-29",3987.80004882812
"2011-03-30",4024.43994140625
"2011-03-31",3989.17993164062
"2011-04-01",4054.76000976562
"2011-04-04",4042.919921875
"2011-04-05",4041.73999023438
"2011-04-06",4048.15991210938
"2011-04-07",4028.30004882812
"2011-04-08",4061.90991210938
"2011-04-11",4038.69995117188
"2011-04-12",3976.60009765625
"2011-04-13",4006.22998046875
"2011-04-14",3970.38989257812
"2011-04-15",3974.47998046875
"2011-04-18",3881.23999023438
"2011-04-19",3908.580078125
"2011-04-20",4004.6201171875
"2011-04-21",4021.8798828125
"2011-04-26",4045.2900390625
"2011-04-27",4067.71997070312
"2011-04-28",4104.89990234375
"2011-04-29",4106.919921875
"2011-05-02",4108.77001953125
"2011-05-03",4096.83984375
"2011-05-04",4043.1298828125
"2011-05-05",4004.8701171875
"2011-05-06",4058.01000976562
"2011-05-09",4007.26000976562
"2011-05-10",4052.51000976562
"2011-05-11",4058.080078125
"2011-05-12",4023.2900390625
"2011-05-13",4018.85009765625
"2011-05-16",3989.82006835938
"2011-05-17",3941.580078125
"2011-05-18",3978
"2011-05-19",4027.73999023438
"2011-05-20",3990.85009765625
"2011-05-23",3906.97998046875
"2011-05-24",3916.8798828125
"2011-05-25",3928.98999023438
"2011-05-26",3917.21997070312
"2011-05-27",3950.97998046875
"2011-05-30",3942.53002929688
"2011-05-31",4006.93994140625
"2011-06-01",3964.81005859375
"2011-06-02",3889.8701171875
"2011-06-03",3890.67993164062
"2011-06-06",3863.39990234375
"2011-06-07",3871.919921875
"2011-06-08",3837.97998046875
"2011-06-09",3878.64990234375
"2011-06-10",3805.09008789062
"2011-06-13",3807.61010742188
"2011-06-14",3864.580078125
"2011-06-15",3806.85009765625
"2011-06-16",3792.31005859375
"2011-06-17",3823.73999023438
"2011-06-20",3799.65991210938
"2011-06-21",3877.07006835938
"2011-06-22",3871.3701171875
"2011-06-23",3787.7900390625
"2011-06-24",3784.80004882812
"2011-06-27",3796.55004882812
"2011-06-28",3851.88989257812
"2011-06-29",3924.22998046875
"2011-06-30",3982.2099609375
"2011-07-01",4007.35009765625
"2011-07-04",4003.11010742188
"2011-07-05",3978.830078125
"2011-07-06",3961.34008789062
"2011-07-07",3979.9599609375
"2011-07-08",3913.55004882812
"2011-07-11",3807.51000976562
"2011-07-12",3774.1201171875
"2011-07-13",3793.27001953125
"2011-07-14",3751.22998046875
"2011-07-15",3726.59008789062
"2011-07-18",3650.7099609375
"2011-07-19",3694.94995117188
"2011-07-20",3754.60009765625
"2011-07-21",3816.75
"2011-07-22",3842.69995117188
"2011-07-25",3812.96997070312
"2011-07-26",3787.8798828125
"2011-07-27",3734.07006835938
"2011-07-28",3712.65991210938
"2011-07-29",3672.77001953125
"2011-08-01",3588.05004882812
"2011-08-02",3522.7900390625
"2011-08-03",3454.93994140625
"2011-08-04",3320.35009765625
"2011-08-05",3278.56005859375
"2011-08-08",3125.18994140625
"2011-08-09",3176.18994140625
"2011-08-10",3002.98999023438
"2011-08-11",3089.65991210938
"2011-08-12",3213.8798828125
"2011-08-15",3239.06005859375
"2011-08-16",3230.89990234375
"2011-08-17",3254.34008789062
"2011-08-18",3076.0400390625
"2011-08-19",3016.98999023438
"2011-08-22",3051.36010742188
"2011-08-23",3084.3701171875
"2011-08-24",3139.55004882812
"2011-08-25",3119
"2011-08-26",3087.63989257812
"2011-08-29",3154.19995117188
"2011-08-30",3159.73999023438
"2011-08-31",3256.76000976562
"2011-09-01",3265.830078125
"2011-09-02",3148.53002929688
"2011-09-05",2999.5400390625
"2011-09-06",2965.63989257812
"2011-09-07",3073.17993164062
"2011-09-08",3085.830078125
"2011-09-09",2974.59008789062
"2011-09-12",2854.81005859375
"2011-09-13",2894.92993164062
"2011-09-14",2949.13989257812
"2011-09-15",3045.6201171875
"2011-09-16",3031.080078125
"2011-09-19",2940
"2011-09-20",2984.05004882812
"2011-09-21",2935.82006835938
"2011-09-22",2781.67993164062
"2011-09-23",2810.11010742188
"2011-09-26",2859.34008789062
"2011-09-27",3023.3798828125
"2011-09-28",2995.6201171875
"2011-09-29",3027.64990234375
"2011-09-30",2981.9599609375
"2011-10-03",2926.830078125
"2011-10-04",2850.55004882812
"2011-10-05",2973.89990234375
"2011-10-06",3075.3701171875
"2011-10-07",3095.56005859375
"2011-10-10",3161.46997070312
"2011-10-11",3153.52001953125
"2011-10-12",3229.76000976562
"2011-10-13",3186.93994140625
"2011-10-14",3217.88989257812
"2011-10-17",3166.06005859375
"2011-10-18",3141.10009765625
"2011-10-19",3157.34008789062
"2011-10-20",3084.07006835938
"2011-10-21",3171.34008789062
"2011-10-24",3220.4599609375
"2011-10-25",3174.2900390625
"2011-10-26",3169.6201171875
"2011-10-27",3368.6201171875
"2011-10-28",3348.6298828125
"2011-10-31",3242.84008789062
"2011-11-01",3068.330078125
"2011-11-02",3110.59008789062
"2011-11-03",3195.46997070312
"2011-11-04",3123.55004882812
"2011-11-07",3103.60009765625
"2011-11-08",3143.30004882812
"2011-11-09",3075.15991210938
"2011-11-10",3064.84008789062
"2011-11-11",3149.3798828125
"2011-11-14",3108.94995117188
"2011-11-15",3049.1298828125
"2011-11-16",3064.89990234375
"2011-11-17",3010.2900390625
"2011-11-18",2997.01000976562
"2011-11-21",2894.93994140625
"2011-11-22",2870.67993164062
"2011-11-23",2822.42993164062
"2011-11-24",2822.25
"2011-11-25",2856.96997070312
"2011-11-28",3012.92993164062
"2011-11-29",3026.76000976562
"2011-11-30",3154.6201171875
"2011-12-01",3129.94995117188
"2011-12-02",3164.94995117188
"2011-12-05",3201.28002929688
"2011-12-06",3179.6298828125
"2011-12-07",3175.97998046875
"2011-12-08",3095.48999023438
"2011-12-09",3172.35009765625
"2011-12-12",3089.59008789062
"2011-12-13",3078.71997070312
"2011-12-14",2976.169921875
"2011-12-15",2998.72998046875
"2011-12-16",2972.30004882812
"2011-12-19",2974.19995117188
"2011-12-20",3055.38989257812
"2011-12-21",3030.46997070312
"2011-12-22",3071.80004882812
"2011-12-23",3102.09008789062
"2011-12-27",3103.11010742188
"2011-12-28",3071.080078125
"2011-12-29",3127.56005859375
"2011-12-30",3159.81005859375
"2012-01-03",3245.39990234375
"2012-01-04",3193.64990234375
"2012-01-05",3144.90991210938
"2012-01-06",3137.36010742188
"2012-01-09",3127.68994140625
"2012-01-10",3210.7900390625
"2012-01-11",3204.830078125
"2012-01-12",3199.97998046875
"2012-01-13",3196.48999023438
"2012-01-16",3225
"2012-01-17",3269.98999023438
"2012-01-18",3264.92993164062
"2012-01-19",3328.93994140625
"2012-01-20",3321.5
"2012-01-23",3338.419921875
"2012-01-24",3322.64990234375
"2012-01-25",3312.47998046875
"2012-01-26",3363.22998046875
"2012-01-27",3318.76000976562
"2012-01-30",3265.63989257812
"2012-01-31",3298.55004882812
"2012-02-01",3367.4599609375
"2012-02-02",3376.65991210938
"2012-02-03",3427.919921875
"2012-02-06",3405.27001953125
"2012-02-07",3411.5400390625
"2012-02-08",3410
"2012-02-09",3424.7099609375
"2012-02-10",3373.13989257812
"2012-02-13",3384.55004882812
"2012-02-14",3375.63989257812
"2012-02-15",3390.35009765625
"2012-02-16",3393.25
"2012-02-17",3439.6201171875
"2012-02-20",3472.5400390625
"2012-02-21",3465.23999023438
"2012-02-22",3447.3701171875
"2012-02-23",3447.31005859375
"2012-02-24",3467.03002929688
"2012-02-27",3441.44995117188
"2012-02-28",3453.98999023438
"2012-02-29",3452.44995117188
"2012-03-01",3499.72998046875
"2012-03-02",3501.169921875
"2012-03-05",3487.5400390625
"2012-03-06",3362.56005859375
"2012-03-07",3392.330078125
"2012-03-08",3478.36010742188
"2012-03-09",3487.47998046875
"2012-03-12",3490.06005859375
"2012-03-13",3550.15991210938
"2012-03-14",3564.51000976562
"2012-03-15",3580.2099609375
"2012-03-16",3594.830078125
"2012-03-19",3577.8798828125
"2012-03-20",3530.830078125
"2012-03-21",3527.3701171875
"2012-03-22",3472.4599609375
"2012-03-23",3476.17993164062
"2012-03-26",3501.97998046875
"2012-03-27",3469.59008789062
"2012-03-28",3430.14990234375
"2012-03-29",3381.1201171875
"2012-03-30",3423.81005859375
"2012-04-02",3462.90991210938
"2012-04-03",3406.78002929688
"2012-04-04",3313.46997070312
"2012-04-05",3319.81005859375
"2012-04-10",3217.60009765625
"2012-04-11",3237.68994140625
"2012-04-12",3269.7900390625
"2012-04-13",3189.09008789062
"2012-04-16",3205.28002929688
"2012-04-17",3292.51000976562
"2012-04-18",3240.2900390625
"2012-04-19",3174.02001953125
"2012-04-20",3188.580078125
"2012-04-23",3098.3701171875
"2012-04-24",3169.32006835938
"2012-04-25",3233.4599609375
"2012-04-26",3229.32006835938
"2012-04-27",3266.27001953125
"2012-04-30",3212.80004882812
"2012-05-02",3226.330078125
"2012-05-03",3223.36010742188
"2012-05-04",3161.96997070312
"2012-05-07",3214.21997070312
"2012-05-08",3124.80004882812
"2012-05-09",3118.64990234375
"2012-05-10",3130.169921875
"2012-05-11",3129.77001953125
"2012-05-14",3057.98999023438
"2012-05-15",3039.27001953125
"2012-05-16",3048.669921875
"2012-05-17",3011.98999023438
"2012-05-18",3008
"2012-05-21",3027.14990234375
"2012-05-22",3084.09008789062
"2012-05-23",3003.27001953125
"2012-05-24",3038.25
"2012-05-25",3047.93994140625
"2012-05-28",3042.96997070312
"2012-05-29",3084.69995117188
"2012-05-30",3015.580078125
"2012-05-31",3017.01000976562
"2012-06-01",2950.46997070312
"2012-06-04",2954.48999023438
"2012-06-05",2986.10009765625
"2012-06-06",3058.43994140625
"2012-06-07",3071.15991210938
"2012-06-08",3051.68994140625
"2012-06-11",3042.76000976562
"2012-06-12",3046.90991210938
"2012-06-13",3030.0400390625
"2012-06-14",3032.44995117188
"2012-06-15",3087.6201171875
"2012-06-18",3066.18994140625
"2012-06-19",3117.919921875
"2012-06-20",3126.52001953125
"2012-06-21",3114.21997070312
"2012-06-22",3090.89990234375
"2012-06-25",3021.63989257812
"2012-06-26",3012.7099609375
"2012-06-27",3063.1201171875
"2012-06-28",3051.67993164062
"2012-06-29",3196.64990234375
"2012-07-02",3240.19995117188
"2012-07-03",3271.19995117188
"2012-07-04",3267.75
"2012-07-05",3229.36010742188
"2012-07-06",3168.7900390625
"2012-07-09",3156.80004882812
"2012-07-10",3175.40991210938
"2012-07-11",3157.25
"2012-07-12",3135.17993164062
"2012-07-13",3180.81005859375
"2012-07-16",3179.89990234375
"2012-07-17",3176.96997070312
"2012-07-18",3235.39990234375
"2012-07-19",3263.63989257812
"2012-07-20",3193.88989257812
"2012-07-23",3101.53002929688
"2012-07-24",3074.67993164062
"2012-07-25",3081.73999023438
"2012-07-26",3207.1201171875
"2012-07-27",3280.18994140625
"2012-07-30",3320.7099609375
"2012-07-31",3291.65991210938
"2012-08-01",3321.56005859375
"2012-08-02",3232.4599609375
"2012-08-03",3374.18994140625
"2012-08-06",3401.56005859375
"2012-08-07",3453.28002929688
"2012-08-08",3438.26000976562
"2012-08-09",3456.7099609375
"2012-08-10",3435.6201171875
"2012-08-13",3426.40991210938
"2012-08-14",3450.27001953125
"2012-08-15",3449.19995117188
"2012-08-16",3480.48999023438
"2012-08-17",3488.3798828125
"2012-08-20",3480.580078125
"2012-08-21",3513.28002929688
"2012-08-22",3461.64990234375
"2012-08-23",3432.56005859375
"2012-08-24",3433.2099609375
"2012-08-27",3462.830078125
"2012-08-28",3431.55004882812
"2012-08-29",3413.88989257812
"2012-08-30",3379.11010742188
"2012-08-31",3413.07006835938
"2012-09-03",3453.7099609375
"2012-09-04",3399.0400390625
"2012-09-05",3405.7900390625
"2012-09-06",3509.8798828125
"2012-09-07",3519.05004882812
"2012-09-10",3506.05004882812
"2012-09-11",3537.30004882812
"2012-09-12",3543.7900390625
"2012-09-13",3502.09008789062
"2012-09-14",3581.580078125
"2012-09-17",3553.68994140625
"2012-09-18",3512.68994140625
"2012-09-19",3531.82006835938
"2012-09-20",3509.919921875
"2012-09-21",3530.71997070312
"2012-09-24",3497.21997070312
"2012-09-25",3513.81005859375
"2012-09-26",3414.84008789062
"2012-09-27",3439.32006835938
"2012-09-28",3354.82006835938
"2012-10-01",3434.97998046875
"2012-10-02",3414.22998046875
"2012-10-03",3406.02001953125
"2012-10-04",3401.19995117188
"2012-10-05",3457.0400390625
"2012-10-08",3406.53002929688
"2012-10-09",3382.78002929688
"2012-10-10",3365.8701171875
"2012-10-11",3413.71997070312
"2012-10-12",3389.080078125
"2012-10-15",3420.28002929688
"2012-10-16",3500.93994140625
"2012-10-17",3527.5
"2012-10-18",3535.17993164062
"2012-10-19",3504.56005859375
"2012-10-22",3483.25
"2012-10-23",3406.5
"2012-10-24",3426.48999023438
"2012-10-25",3411.53002929688
"2012-10-26",3435.09008789062
"2012-10-29",3408.88989257812
"2012-10-30",3459.43994140625
"2012-10-31",3429.27001953125
"2012-11-01",3475.39990234375
"2012-11-02",3492.4599609375
"2012-11-05",3448.5
"2012-11-06",3478.65991210938
"2012-11-07",3409.59008789062
"2012-11-08",3407.67993164062
"2012-11-09",3423.57006835938
"2012-11-12",3411.64990234375
"2012-11-13",3430.60009765625
"2012-11-14",3400.02001953125
"2012-11-15",3382.39990234375
"2012-11-16",3341.52001953125
"2012-11-19",3439.580078125
"2012-11-20",3462.06005859375
"2012-11-21",3477.36010742188
"2012-11-22",3498.21997070312
"2012-11-23",3528.80004882812
"2012-11-26",3500.93994140625
"2012-11-27",3502.1298828125
"2012-11-28",3515.18994140625
"2012-11-29",3568.8798828125
"2012-11-30",3557.28002929688
"2012-12-03",3566.59008789062
"2012-12-04",3580.47998046875
"2012-12-05",3590.5
"2012-12-06",3601.64990234375
"2012-12-07",3605.61010742188
"2012-12-10",3612.10009765625
"2012-12-11",3646.14990234375
"2012-12-12",3646.65991210938
"2012-12-13",3643.1298828125
"2012-12-14",3643.28002929688
"2012-12-17",3638.10009765625
"2012-12-18",3648.6298828125
"2012-12-19",3664.59008789062
"2012-12-20",3666.72998046875
"2012-12-21",3661.39990234375
"2012-12-27",3674.26000976562
"2012-12-28",3620.25
"2013-01-02",3733.92993164062
"2013-01-03",3721.169921875
"2013-01-04",3730.02001953125
"2013-01-07",3704.63989257812
"2013-01-08",3705.8798828125
"2013-01-09",3717.44995117188
"2013-01-10",3703.1201171875
"2013-01-11",3706.02001953125
"2013-01-14",3708.25
"2013-01-15",3697.35009765625
"2013-01-16",3708.48999023438
"2013-01-17",3744.11010742188
"2013-01-18",3741.580078125
"2013-01-21",3763.03002929688
"2013-01-22",3741.01000976562
"2013-01-23",3726.169921875
"2013-01-24",3752.169921875
"2013-01-25",3778.15991210938
"2013-01-28",3780.88989257812
"2013-01-29",3785.82006835938
"2013-01-30",3765.52001953125
"2013-01-31",3732.60009765625
"2013-02-01",3773.53002929688
"2013-02-04",3659.90991210938
"2013-02-05",3694.69995117188
"2013-02-06",3642.89990234375
"2013-02-07",3601.05004882812
"2013-02-08",3649.5
"2013-02-11",3650.580078125
"2013-02-12",3686.580078125
"2013-02-13",3698.53002929688
"2013-02-14",3669.60009765625
"2013-02-15",3660.3701171875
"2013-02-18",3667.0400390625
"2013-02-19",3735.82006835938
"2013-02-20",3709.8798828125
"2013-02-21",3624.80004882812
"2013-02-22",3706.28002929688
"2013-02-25",3721.330078125
"2013-02-26",3621.919921875
"2013-02-27",3691.48999023438
"2013-02-28",3723
"2013-03-01",3699.90991210938
"2013-03-04",3709.76000976562
"2013-03-05",3787.18994140625
"2013-03-06",3773.76000976562
"2013-03-07",3793.78002929688
"2013-03-08",3840.14990234375
"2013-03-11",3836.27001953125
"2013-03-12",3839.96997070312
"2013-03-13",3836.0400390625
"2013-03-14",3871.580078125
"2013-03-15",3844.03002929688
"2013-03-18",3825.46997070312
"2013-03-19",3775.75
"2013-03-20",3829.56005859375
"2013-03-21",3774.85009765625
"2013-03-22",3770.2900390625
"2013-03-25",3727.97998046875
"2013-03-26",3748.63989257812
"2013-03-27",3711.63989257812
"2013-03-28",3731.419921875
"2013-04-02",3805.3701171875
"2013-04-03",3754.9599609375
"2013-04-04",3726.15991210938
"2013-04-05",3663.47998046875
"2013-04-08",3666.78002929688
"2013-04-09",3670.71997070312
"2013-04-10",3743.7099609375
"2013-04-11",3775.65991210938
"2013-04-12",3729.30004882812
"2013-04-15",3710.47998046875
"2013-04-16",3685.7900390625
"2013-04-17",3599.22998046875
"2013-04-18",3599.36010742188
"2013-04-19",3651.9599609375
"2013-04-22",3652.1298828125
"2013-04-23",3783.05004882812
"2013-04-24",3842.93994140625
"2013-04-25",3840.46997070312
"2013-04-26",3810.05004882812
"2013-04-29",3868.67993164062
"2013-04-30",3856.75
"2013-05-02",3858.76000976562
"2013-05-03",3912.94995117188
"2013-05-06",3907.0400390625
"2013-05-07",3921.32006835938
"2013-05-08",3956.28002929688
"2013-05-09",3928.580078125
"2013-05-10",3953.830078125
"2013-05-13",3945.19995117188
"2013-05-14",3966.06005859375
"2013-05-15",3982.22998046875
"2013-05-16",3979.07006835938
"2013-05-17",4001.27001953125
"2013-05-20",4022.85009765625
"2013-05-21",4036.17993164062
"2013-05-22",4051.11010742188
"2013-05-23",3967.14990234375
"2013-05-24",3956.7900390625
"2013-05-27",3995.15991210938
"2013-05-28",4050.56005859375
"2013-05-29",3974.1201171875
"2013-05-30",3996.31005859375
"2013-05-31",3948.59008789062
"2013-06-03",3920.669921875
"2013-06-04",3925.830078125
"2013-06-05",3852.43994140625
"2013-06-06",3814.28002929688
"2013-06-07",3872.59008789062
"2013-06-10",3864.36010742188
"2013-06-11",3810.56005859375
"2013-06-12",3793.69995117188
"2013-06-13",3797.97998046875
"2013-06-14",3805.15991210938
"2013-06-17",3863.65991210938
"2013-06-18",3860.55004882812
"2013-06-19",3839.34008789062
"2013-06-20",3698.92993164062
"2013-06-21",3658.0400390625
"2013-06-24",3595.6298828125
"2013-06-25",3649.82006835938
"2013-06-26",3726.0400390625
"2013-06-27",3762.18994140625
"2013-06-28",3738.90991210938
"2013-07-01",3767.47998046875
"2013-07-02",3742.57006835938
"2013-07-03",3702.01000976562
"2013-07-04",3809.31005859375
"2013-07-05",3753.85009765625
"2013-07-08",3823.830078125
"2013-07-09",3843.56005859375
"2013-07-10",3840.53002929688
"2013-07-11",3868.97998046875
"2013-07-12",3855.09008789062
"2013-07-15",3878.580078125
"2013-07-16",3851.03002929688
"2013-07-17",3872.02001953125
"2013-07-18",3927.7900390625
"2013-07-19",3925.32006835938
"2013-07-22",3939.919921875
"2013-07-23",3923.09008789062
"2013-07-24",3962.75
"2013-07-25",3956.02001953125
"2013-07-26",3968.84008789062
"2013-07-29",3968.90991210938
"2013-07-30",3986.61010742188
"2013-07-31",3992.68994140625
"2013-08-01",4042.72998046875
"2013-08-02",4045.64990234375
"2013-08-05",4049.96997070312
"2013-08-06",4032.57006835938
"2013-08-07",4038.48999023438
"2013-08-08",4064.32006835938
"2013-08-09",4076.55004882812
"2013-08-12",4071.67993164062
"2013-08-13",4092.5
"2013-08-14",4114.2001953125
"2013-08-15",4093.19995117188
"2013-08-16",4123.89013671875
"2013-08-19",4083.97998046875
"2013-08-20",4028.92993164062
"2013-08-21",4015.09008789062
"2013-08-22",4059.1201171875
"2013-08-23",4069.46997070312
"2013-08-26",4067.1298828125
"2013-08-27",3968.72998046875
"2013-08-28",3960.4599609375
"2013-08-29",3986.35009765625
"2013-08-30",3933.78002929688
"2013-09-02",4006.01000976562
"2013-09-03",3974.07006835938
"2013-09-04",3980.419921875
"2013-09-05",4006.80004882812
"2013-09-06",4049.18994140625
"2013-09-09",4040.330078125
"2013-09-10",4116.64013671875
"2013-09-11",4119.10986328125
"2013-09-12",4106.6298828125
"2013-09-13",4114.5
"2013-09-16",4152.22021484375
"2013-09-17",4145.509765625
"2013-09-18",4170.39990234375
"2013-09-19",4206.0400390625
"2013-09-20",4203.66015625
"2013-09-23",4172.080078125
"2013-09-24",4195.60986328125
"2013-09-25",4195.35009765625
"2013-09-26",4186.72021484375
"2013-09-27",4186.77001953125
"2013-09-30",4143.43994140625
"2013-10-01",4196.60009765625
"2013-10-02",4158.16015625
"2013-10-03",4127.97998046875
"2013-10-04",4164.25
"2013-10-07",4165.580078125
"2013-10-08",4133.52978515625
"2013-10-09",4127.0498046875
"2013-10-10",4218.10986328125
"2013-10-11",4219.97998046875
"2013-10-14",4222.9599609375
"2013-10-15",4256.02001953125
"2013-10-16",4243.72021484375
"2013-10-17",4239.64013671875
"2013-10-18",4286.02978515625
"2013-10-21",4276.919921875
"2013-10-22",4295.43017578125
"2013-10-23",4260.66015625
"2013-10-24",4275.68994140625
"2013-10-25",4272.31005859375
"2013-10-28",4251.60986328125
"2013-10-29",4278.08984375
"2013-10-30",4274.10986328125
"2013-10-31",4299.89013671875
"2013-11-01",4273.18994140625
"2013-11-04",4288.58984375
"2013-11-05",4253.33984375
"2013-11-06",4286.93017578125
"2013-11-07",4280.990234375
"2013-11-08",4260.43994140625
"2013-11-11",4290.14013671875
"2013-11-12",4263.77978515625
"2013-11-13",4239.93994140625
"2013-11-14",4283.91015625
"2013-11-15",4292.22998046875
"2013-11-18",4320.68017578125
"2013-11-19",4272.2900390625
"2013-11-20",4268.3701171875
"2013-11-21",4253.89990234375
"2013-11-22",4278.52978515625
"2013-11-25",4301.97021484375
"2013-11-26",4277.56982421875
"2013-11-27",4293.06005859375
"2013-11-28",4302.419921875
"2013-11-29",4295.2099609375
"2013-12-02",4285.81005859375
"2013-12-03",4172.43994140625
"2013-12-04",4148.52001953125
"2013-12-05",4099.91015625
"2013-12-06",4129.3701171875
"2013-12-09",4134.10009765625
"2013-12-10",4091.13989257812
"2013-12-11",4086.86010742188
"2013-12-12",4069.1201171875
