"Index","AI","MT","MC","OR","RMS","KER","ML","PUB","RNO","VIV","BN","RI","CA","TTE","BNP","CS","GLE","ACA","SAN","EL","ERF","SU","AIR","DG","SAF","SGO","LR","HO","EDEN","TEP","EN","ALO","CAP","DSY","STMPA","ORA","ENGI","VIE","URW","STLAP"
"2021-07-27",129.122467041016,32.1908836364746,638.410949707031,362.060821533203,1245.67236328125,669.60009765625,30.0713386535645,44.7560043334961,30.0849170684814,10.478066444397,51.5030822753906,171.438003540039,14.1538352966309,30.5014667510986,40.6648902893066,18.1256465911865,20.7024173736572,9.07074546813965,77.5151062011719,141.60856628418,96.405029296875,130.506362915039,108.510757446289,79.7584838867188,112.428337097168,53.0585060119629,85.3177947998047,84.1863250732422,46.3115119934082,327.327117919922,27.4387035369873,35.626049041748,162.665603637695,44.2658424377441,31.9493312835693,7.88553476333618,8.78642559051514,22.6608982086182,72,12.453778
"2021-07-28",129.624694824219,32.871509552002,656.144653320312,364.231994628906,1270.68383789062,693.959167480469,30.1712074279785,44.7226448059082,31.4506759643555,10.4631500244141,51.4760665893555,172.040496826172,14.1137018203735,30.7190380096436,40.6014022827148,18.1422710418701,20.6184635162354,9.05066394805908,77.9332962036133,142.015960693359,95.9447631835938,131.242523193359,111.389694213867,80.8337478637695,113.950012207031,53.5600090026855,85.2073593139648,85.5499038696289,46.1232528686523,325.670227050781,27.6670780181885,35.6845436096191,168.797653198242,45.570384979248,32.5478019714355,7.85859680175781,8.90976428985596,23.0687446594238,74.27,12.564943
"2021-07-29",126.091835021973,33.6767654418945,652.140258789062,363.335174560547,1262.34692382812,696.065368652344,30.5595817565918,44.8227348327637,31.6464672088623,10.6272201538086,54.7985572814941,173.801696777344,14.5194988250732,31.3842945098877,41.3235893249512,18.2170848846436,20.9374809265137,9.17578792572021,76.9812545776367,142.553009033203,95.168083190918,130.997146606445,112.065956115723,81.1025695800781,110.223854064941,53.27734375,85.5755004882812,84.7653884887695,46.3491630554199,329.904479980469,27.675537109375,34.6510620117188,172.648010253906,45.2553215026855,34.3775444030762,7.60227632522583,8.94214248657227,23.7314910888672,72.93,12.971494
"2021-07-30",126.923095703125,33.7822151184082,642.5107421875,364.279174804688,1264.30847167969,692.493957519531,30.5595817565918,44.3890190124512,30.5863342285156,10.6272201538086,55.8790397644043,172.503967285156,13.9665441513062,30.71067237854,40.8315544128418,18.1879901885986,20.7569828033447,9.08310413360596,77.3015670776367,147.367721557617,96.6926803588867,133.35661315918,111.776123046875,79.9376983642578,107.590194702148,54.9368476867676,87.3610076904297,82.6546478271484,46.1044235229492,327.327117919922,27.4809970855713,34.0855674743652,173.265960693359,45.8017578125,33.8869934082031,7.66921377182007,8.67387771606445,23.5190734863281,70.17,12.855564
"2021-08-02",125.606925964355,32.6510238647461,655.000549316406,370.6982421875,1284.90625,709.252258300781,30.7704124450684,44.505786895752,31.2835388183594,10.6421356201172,56.9775352478027,172.550323486328,14.327748298645,30.702299118042,40.434741973877,18.9569053649902,20.8745155334473,9.0552978515625,77.1858901977539,151.849105834961,97.152946472168,134.017242431641,112.819496154785,80.4394760131836,108.7412109375,54.9094924926758,87.2689743041992,83.1216278076172,46.9798240661621,328.891906738281,27.692455291748,34.5133323669434,175.975494384766,46.2152709960938,34.318675994873,7.71002817153931,8.74633979797363,23.6890087127686,71.97,13.001667
"2021-08-03",126.143775939941,33.4658622741699,663.486022949219,371.783782958984,1301.09008789062,711.541625976562,30.8480892181396,44.5725135803223,30.8489780426025,10.7241706848145,57.2926712036133,171.901458740234,14.5730104446411,31.5391082763672,40.7918739318848,19.1979694366455,22.2051467895508,9.1047306060791,76.9189682006836,153.849075317383,98.092643737793,135.810424804688,110.887329101562,80.2423553466797,106.809844970703,56.1222038269043,87.6923370361328,81.851448059082,46.1232528686523,328.615814208984,27.7347450256348,34.0323448181152,178.257171630859,46.4318733215332,34.4413146972656,7.76145648956299,8.85117816925049,23.5615558624268,71.23,13.535265
"2021-08-04",126.022567749023,32.9194412231445,662.341918945312,373.246948242188,1306.97509765625,714.014221191406,31.3696250915527,45.0896339416504,32.0762519836426,10.7614593505859,56.5273284912109,172.921112060547,14.5061197280884,31.4554233551025,41.2759742736816,19.2436904907227,22.8389778137207,9.24530124664307,75.1839599609375,153.886123657227,97.8049774169922,139.415679931641,110.558868408203,80.1437759399414,106.731811523438,58.1099662780762,88.1525115966797,82.0008850097656,46.1609077453613,332.665924072266,27.8531608581543,34.0323448181152,181.061737060547,46.7863159179688,34.8435592651367,7.73615026473999,8.87893009185791,23.2556705474854,73.57,13.833825
"2021-08-05",127.217483520508,32.9194412231445,664.916076660156,375.937225341797,1309.91784667969,713.098449707031,31.569356918335,45.5567092895508,32.5919914245605,10.8136625289917,56.7254180908203,173.430953979492,14.5150384902954,31.526554107666,41.5934219360352,19.4348793029785,22.7802124023438,9.21749687194824,75.735595703125,153.886123657227,107.853958129883,138.962677001953,112.68424987793,80.9681625366211,108.760711669922,58.2193832397461,88.281364440918,83.1029586791992,46.6315460205078,333.21826171875,28.0899925231934,34.3759078979492,180.158569335938,47.2441368103027,35.1231651306152,7.7304368019104,8.9591007232666,23.3661289215088,77.14,13.837001
"2021-08-06",127.356056213379,33.072826385498,664.916076660156,376.692443847656,1314.82202148438,716.578247070312,31.5471630096436,45.4065780639648,32.7543525695801,10.9889192581177,56.4552993774414,173.477264404297,14.6086835861206,31.7441215515137,42.8552742004395,19.6842594146729,23.1160182952881,9.48628234863281,76.7410202026367,153.608367919922,108.10326385498,138.906036376953,112.935432434082,81.0577621459961,109.833686828613,58.301441192627,88.0236663818359,82.5425796508789,46.443286895752,330.548828125,28.2422409057617,34.7194671630859,180.253646850586,47.327823638916,35.2605247497559,7.77451705932617,8.98068523406982,23.332145690918,78.13,14.159382
"2021-08-09",127.442642211914,33.4562797546387,664.916076660156,376.739654541016,1308.93688964844,718.135070800781,31.5027809143066,45.1229972839355,32.0953521728516,11.0448513031006,56.4552993774414,173.245513916016,14.6844930648804,31.6437072753906,43.0219268798828,19.7590732574463,23.1621932983398,9.49091720581055,77.4528198242188,153.793533325195,110.212791442871,139.491180419922,110.868011474609,80.2423553466797,107.39510345459,58.3652763366699,87.4714508056641,81.9074859619141,46.1797294616699,330.548828125,28.2929916381836,34.48388671875,180.871597290039,47.2195243835449,35.8099403381348,7.7843132019043,8.98376941680908,23.3236465454102,75.32,14.254667
